ID,S_ID,Case Number,Description,District,Ward,FBI Code,Year
1364272,43702,G069430,TO PROPERTY,9.0,,14,2001.0
1364273,43703,G070509,FORCIBLE ENTRY,7.0,,5,2001.0
1364274,43704,G065868,HARASSMENT BY TELEPHONE,2.0,,26,2001.0
1364276,43705,G071373,TO PROPERTY,15.0,,14,2001.0
1364277,43706,G071549,AUTOMOBILE,3.0,,7,2001.0
1364278,43707,G071234,SIMPLE,22.0,,08B,2001.0
1364279,43708,G071181,TO VEHICLE,15.0,,14,2001.0
1364280,43709,G071205,TO PROPERTY,4.0,,14,2001.0
1364283,43710,G070638,FRAUD OR CONFIDENCE GAME,8.0,,11,2001.0
1364285,43711,G068751,"TRUCK, BUS, MOTOR HOME",18.0,,7,2001.0
1364286,43712,G071275,FORCIBLE ENTRY,15.0,,5,2001.0
1364287,43713,G071561,AUTOMOBILE,10.0,,7,2001.0
1364288,43714,G071556,UNLAWFUL ENTRY,8.0,,5,2001.0
1364289,43715,G070605,SIMPLE,7.0,,08B,2001.0
1364291,43716,G070511,TO PROPERTY,9.0,,14,2001.0
1364292,43717,G069876,$500 AND UNDER,15.0,,6,2001.0
1364293,43718,G066499,TO PROPERTY,2.0,,14,2001.0
1364294,43719,G071546,TO VEHICLE,12.0,,14,2001.0
1364295,43720,G070570,SIMPLE,8.0,,08B,2001.0
1364296,43721,G071160,AUTOMOBILE,6.0,,7,2001.0
1364297,43722,G070766,$500 AND UNDER,22.0,,6,2001.0
1364298,43723,G071158,OVER $500,17.0,,6,2001.0
1364299,43724,G068658,TO PROPERTY,9.0,,14,2001.0
1364300,43725,G071568,OVER $500,15.0,,6,2001.0
1364301,43726,G070589,TO VEHICLE,9.0,,14,2001.0
1364302,43727,G069858,OVER $500,22.0,,6,2001.0
1364303,43728,G070862,SIMPLE,8.0,,08B,2001.0
1364304,43729,G071298,SIMPLE,17.0,,08B,2001.0
1364305,43730,G067401,$500 AND UNDER,2.0,,6,2001.0
1364306,43731,G071327,SIMPLE,8.0,,08B,2001.0
1364307,43732,G070036,TO PROPERTY,8.0,,14,2001.0
1364308,43733,G067122,SIMPLE,15.0,,08B,2001.0
1364309,43734,G062442,$500 AND UNDER,6.0,,6,2001.0
1364310,43735,G069165,$500 AND UNDER,22.0,,6,2001.0
1364311,43736,G070331,OVER $500,8.0,,6,2001.0
1364312,43737,G071562,AUTOMOBILE,24.0,,7,2001.0
1364314,43738,G047131,ATT CRIM SEXUAL ABUSE,17.0,,17,2001.0
1364316,43739,G064621,SIMPLE,6.0,,08B,2001.0
1364318,43740,G069760,OTHER VEHICLE OFFENSE,15.0,,26,2001.0
1364319,43741,G071284,TO VEHICLE,8.0,,14,2001.0
1364320,43742,G067034,SIMPLE,6.0,,08B,2001.0
1364321,43743,G070325,SIMPLE,8.0,,08B,2001.0
1364322,43744,G071187,$500 AND UNDER,22.0,,6,2001.0
1364325,43745,G071263,UNLAWFUL POSS OF HANDGUN,12.0,,15,2001.0
1364330,43746,G069482,TO PROPERTY,8.0,,14,2001.0
1364331,43747,G057878,$500 AND UNDER,22.0,,6,2001.0
1364334,43748,G069997,AGGRAVATED:KNIFE/CUTTING INSTR,19.0,,04A,2001.0
1364336,43749,G070968,TO PROPERTY,8.0,,14,2001.0
1364337,43750,G071582,TO VEHICLE,4.0,,14,2001.0
1364338,43751,G071578,TO PROPERTY,4.0,,14,2001.0
1364342,43752,G069672,VIOLATE ORDER OF PROTECTION,22.0,,26,2001.0
1364343,43753,G067964,OVER $500,2.0,,6,2001.0
1364344,43754,G069468,AUTOMOBILE,22.0,,7,2001.0
1364345,43755,G071005,$500 AND UNDER,8.0,,6,2001.0
1364346,43756,G071457,SIMPLE,8.0,,08B,2001.0
1364348,43757,G068228,SIMPLE,2.0,,08A,2001.0
1364349,43758,G071165,TO VEHICLE,4.0,,14,2001.0
1364351,43759,G069366,TO PROPERTY,12.0,,14,2001.0
1364352,43760,G069215,SIMPLE,2.0,,08B,2001.0
1364355,43761,G070742,SIMPLE,4.0,,08B,2001.0
1364356,43762,G071189,TO PROPERTY,12.0,,14,2001.0
1364357,43763,G069483,TO PROPERTY,8.0,,14,2001.0
1364358,43764,G069506,ATTEMPT: STRONGARM-NO WEAPON,2.0,,3,2001.0
1364359,43765,G070753,$500 AND UNDER,4.0,,6,2001.0
1364360,43766,G071588,AUTOMOBILE,16.0,,7,2001.0
1364361,43767,G070611,TO PROPERTY,22.0,,14,2001.0
1364362,43768,G068598,SIMPLE,6.0,,08B,2001.0
1364364,43769,G071599,TO VEHICLE,10.0,,14,2001.0
1364365,43770,G071178,AGGRAVATED: HANDGUN,4.0,,04B,2001.0
1364366,43771,G069547,VIOLATE ORDER OF PROTECTION,2.0,,26,2001.0
1364367,43772,G071590,FORCIBLE ENTRY,6.0,,5,2001.0
1364368,43773,G070421,SIMPLE,8.0,,08A,2001.0
1364369,43774,G068928,$500 AND UNDER,6.0,,6,2001.0
1364371,43775,G071171,TO STATE SUP LAND,22.0,,26,2001.0
1364372,43776,G071592,AUTOMOBILE,2.0,,7,2001.0
1364373,43777,G069568,SIMPLE,2.0,,08B,2001.0
1364374,43778,G071208,SIMPLE,4.0,,08B,2001.0
1364375,43779,G069627,SIMPLE,8.0,,08B,2001.0
1364376,43780,G071606,FRAUD OR CONFIDENCE GAME,3.0,,11,2001.0
1364377,43781,G069009,TO VEHICLE,6.0,,14,2001.0
1364378,43782,G067363,SIMPLE,7.0,,08B,2001.0
1364379,43783,G069584,SIMPLE,2.0,,08B,2001.0
1364381,43784,G069088,TO PROPERTY,6.0,,14,2001.0
1364382,43785,G069684,TO PROPERTY,2.0,,14,2001.0
1364383,43786,G071392,SIMPLE,4.0,,08B,2001.0
1364384,43787,G069121,TO PROPERTY,6.0,,14,2001.0
1364385,43788,G071598,TO VEHICLE,17.0,,14,2001.0
1364386,43789,G071620,OVER $500,4.0,,6,2001.0
1364387,43790,G069790,SIMPLE,2.0,,08B,2001.0
1364388,43791,G069149,SIMPLE,6.0,,08A,2001.0
1364389,43792,G069534,AGG SEX ASSLT OF CHILD FAM MBR,7.0,,2,2001.0
1364390,43793,G071587,OVER $500,7.0,,6,2001.0
1364392,43794,G071622,TO VEHICLE,25.0,,14,2001.0
1364393,43795,G069836,SIMPLE,2.0,,08B,2001.0
1364394,43796,G071619,AUTOMOBILE,12.0,,7,2001.0
1364395,43797,G070545,FRAUD OR CONFIDENCE GAME,8.0,,11,2001.0
1364396,43798,G070225,TELEPHONE THREAT,15.0,,26,2001.0
1364397,43799,G060392,UNLAWFUL ENTRY,18.0,,5,2001.0
1364398,43800,G070184,OVER $500,2.0,,6,2001.0
1364399,43801,G070712,UNLAWFUL USE/SALE AIR RIFLE,8.0,,15,2001.0
1364400,43802,G069245,SIMPLE,6.0,,08A,2001.0
1364401,43803,G064718,AGGRAVATED,18.0,,3,2001.0
1364402,43804,G071642,HARASSMENT BY TELEPHONE,19.0,,26,2001.0
1364403,43805,G069255,SIMPLE,6.0,,08B,2001.0
1364405,43806,G069558,SIMPLE,15.0,,08B,2001.0
1364406,43807,G064524,SIMPLE,8.0,,08B,2001.0
1364408,43808,G071630,OVER $500,18.0,,6,2001.0
1364410,43809,G071605,TELEPHONE THREAT,8.0,,26,2001.0
1364411,43810,G069494,AGGRAVATED: OTHER FIREARM,6.0,,04A,2001.0
1364413,43811,G070739,AGGRAVATED: OTHER FIREARM,14.0,,04B,2001.0
1364414,43812,G069612,TO LAND,6.0,,26,2001.0
1364415,43813,G071650,FORCIBLE ENTRY,6.0,,5,2001.0
1364417,43814,G068342,SIMPLE,15.0,,08B,2001.0
1364419,43815,G071589,$500 AND UNDER,22.0,,6,2001.0
1364420,43816,G068341,$500 AND UNDER,18.0,,6,2001.0
1364421,43817,G069474,TO PROPERTY,15.0,,14,2001.0
1364422,43818,G065237,ATTEMPT THEFT,18.0,,6,2001.0
1364423,43819,G071608,$500 AND UNDER,22.0,,6,2001.0
1364424,43820,G068995,$500 AND UNDER,18.0,,6,2001.0
1364425,43821,G066886,$500 AND UNDER,18.0,,6,2001.0
1364426,43822,G071693,TELEPHONE THREAT,10.0,,26,2001.0
1364427,43823,G071699,TO VEHICLE,11.0,,14,2001.0
1364428,43824,G071701,$500 AND UNDER,12.0,,6,2001.0
1364429,43825,G069618,OVER $500,18.0,,6,2001.0
1364430,43826,G070677,$500 AND UNDER,25.0,,6,2001.0
1364431,43827,G071692,UNLAWFUL ENTRY,12.0,,5,2001.0
1364433,43828,G071713,$500 AND UNDER,18.0,,6,2001.0
1364434,43829,G071710,OVER $500,4.0,,6,2001.0
1364435,43830,G070435,OVER $500,2.0,,6,2001.0
1364436,43831,G071706,ATTEMPT THEFT,24.0,,6,2001.0
1364437,43832,G068465,ARMED: HANDGUN,18.0,,3,2001.0
1364438,43833,G070373,$500 AND UNDER,25.0,,6,2001.0
1364439,43834,G071709,OVER $500,9.0,,6,2001.0
1364440,43835,G071712,TO VEHICLE,16.0,,14,2001.0
1364441,43836,G068395,$500 AND UNDER,25.0,,6,2001.0
1364443,43837,G070537,$500 AND UNDER,2.0,,6,2001.0
1364444,43838,G071669,TO PROPERTY,25.0,,14,2001.0
1364445,43839,G069675,$500 AND UNDER,25.0,,6,2001.0
1364446,43840,G071724,OVER $500,14.0,,6,2001.0
1364447,43841,G069856,$500 AND UNDER,18.0,,6,2001.0
1364448,43842,G070287,$500 AND UNDER,25.0,,6,2001.0
1364449,43843,G071726,FRAUD OR CONFIDENCE GAME,20.0,,11,2001.0
1364450,43844,G068518,UNLAWFUL ENTRY,18.0,,5,2001.0
1364452,43845,G070106,$500 AND UNDER,25.0,,6,2001.0
1364454,43846,G070949,BY FIRE,11.0,,9,2001.0
1364455,43847,G071356,AGGRAVATED: HANDGUN,12.0,,04B,2001.0
1364456,43848,G071735,THEFT/RECOVERY: AUTOMOBILE,25.0,,7,2001.0
1364458,43849,G067322,VEHICULAR HIJACKING,14.0,,3,2001.0
1364459,43850,G069542,$500 AND UNDER,25.0,,6,2001.0
1364462,43851,G071740,TO VEHICLE,11.0,,14,2001.0
1364464,43852,G071739,AGGRAVATED: OTHER DANG WEAPON,3.0,,04B,2001.0
1364466,43853,G071738,$500 AND UNDER,14.0,,6,2001.0
1364469,43854,G070556,STRONGARM - NO WEAPON,14.0,,3,2001.0
1364470,43855,G070562,OVER $500,25.0,,6,2001.0
1364471,43856,G070082,TO LAND,12.0,,26,2001.0
1364472,43857,G071741,SIMPLE,11.0,,08B,2001.0
1364474,43858,G071705,$500 AND UNDER,18.0,,6,2001.0
1364475,43859,G071757,TO VEHICLE,7.0,,14,2001.0
1364476,43860,G071312,$500 AND UNDER,2.0,,6,2001.0
1364478,43861,G070462,OVER $500,18.0,,6,2001.0
1364479,43862,G071752,TELEPHONE THREAT,9.0,,26,2001.0
1364480,43863,G070593,RECKLESS CONDUCT,18.0,,24,2001.0
1364482,43864,G069717,$500 AND UNDER,14.0,,6,2001.0
1364483,43865,G071743,ATT: AUTOMOBILE,2.0,,7,2001.0
1364484,43866,G071755,OVER $500,18.0,,6,2001.0
1364485,43867,G071404,SIMPLE,2.0,,08B,2001.0
1364488,43868,G070431,FORCIBLE ENTRY,18.0,,5,2001.0
1364489,43869,G068563,OVER $500,14.0,,6,2001.0
1364491,43870,G069560,FORCIBLE ENTRY,14.0,,5,2001.0
1364492,43871,G071417,SIMPLE,2.0,,08B,2001.0
1364494,43872,G069140,SIMPLE,14.0,,08B,2001.0
1364495,43873,G071785,$500 AND UNDER,16.0,,6,2001.0
1364496,43874,G071420,AGGRAVATED:KNIFE/CUTTING INSTR,18.0,,04B,2001.0
1364498,43875,G071600,AGGRAVATED: HANDGUN,2.0,,04A,2001.0
1364499,43876,G067512,SIMPLE,14.0,,08A,2001.0
1364500,43877,G070345,$500 AND UNDER,5.0,,6,2001.0
1364502,43878,G071295,TO PROPERTY,5.0,,14,2001.0
1364503,43879,G069049,SIMPLE,14.0,,08B,2001.0
1364507,43880,G071463,TO PROPERTY,5.0,,14,2001.0
1364508,43881,G071378,AGGRAVATED VEHICULAR HIJACKING,18.0,,3,2001.0
1364510,43882,G067597,THEFT/RECOVERY: AUTOMOBILE,2.0,,7,2001.0
1364512,43883,G071797,OTHER CRIME INVOLVING PROPERTY,11.0,,26,2001.0
1364513,43884,G071331,SIMPLE,5.0,,08B,2001.0
1364515,43885,G071296,TO PROPERTY,5.0,,14,2001.0
1364516,43886,G071798,TO VEHICLE,14.0,,14,2001.0
1364520,43887,G071807,OVER $500,10.0,,6,2001.0
1364521,43888,G070738,$500 AND UNDER,18.0,,6,2001.0
1364523,43889,G069994,PRO EMP HANDS NO/MIN INJURY,12.0,,08B,2001.0
1364525,43890,G071217,$500 AND UNDER,18.0,,6,2001.0
1364526,43891,G071828,$500 AND UNDER,8.0,,6,2001.0
1364527,43892,G070323,AGGRAVATED:KNIFE/CUTTING INSTR,12.0,,04A,2001.0
1364529,43893,G070695,$500 AND UNDER,18.0,,6,2001.0
1364534,43894,G071839,TO VEHICLE,14.0,,14,2001.0
1364541,43895,G071806,$500 AND UNDER,18.0,,6,2001.0
1364544,43896,G071849,TO VEHICLE,19.0,,14,2001.0
1364545,43897,G071829,FORCIBLE ENTRY,18.0,,5,2001.0
1364547,43898,G071855,SIMPLE,6.0,,08A,2001.0
1364550,43899,G070620,$500 AND UNDER,18.0,,6,2001.0
1364553,43900,G071869,OVER $500,19.0,,6,2001.0
1364561,43901,G068479,TO STATE SUP LAND,18.0,,26,2001.0
1364567,43902,G071900,$500 AND UNDER,6.0,,6,2001.0
1364571,43903,G069365,TO VEHICLE,18.0,,14,2001.0
1364576,43904,G071896,TO VEHICLE,6.0,,14,2001.0
1364578,43905,G071910,TO PROPERTY,17.0,,14,2001.0
1364579,43906,G071928,SIMPLE,25.0,,08B,2001.0
1364580,43907,G071923,$500 AND UNDER,1.0,,6,2001.0
1364581,43908,G071305,TO PROPERTY,18.0,,14,2001.0
1364584,43909,G071924,AUTOMOBILE,8.0,,7,2001.0
1364585,43910,G071912,FORCIBLE ENTRY,8.0,,5,2001.0
1364586,43911,G071936,$500 AND UNDER,16.0,,6,2001.0
1364587,43912,G069285,SIMPLE,18.0,,08B,2001.0
1364588,43913,G071940,FINAN EXPLOIT-ELDERLY/DISABLED,3.0,,11,2001.0
1364589,43914,G071958,AUTOMOBILE,14.0,,7,2001.0
1364590,43915,G071959,AUTOMOBILE,12.0,,7,2001.0
1364591,43916,G071334,SIMPLE,18.0,,08B,2001.0
1364592,43917,G071972,TO VEHICLE,25.0,,14,2001.0
1364593,43918,G071971,UNLAWFUL ENTRY,8.0,,5,2001.0
1364594,43919,G071973,OVER $500,18.0,,6,2001.0
1364595,43920,G071381,SIMPLE,18.0,,08B,2001.0
1364597,43921,G071867,AUTOMOBILE,25.0,,7,2001.0
1364598,43922,G071980,AUTOMOBILE,9.0,,7,2001.0
1364600,43923,G071930,OVER $500,2.0,,6,2001.0
1364601,43924,G071999,$500 AND UNDER,12.0,,6,2001.0
1364602,43925,G070632,SIMPLE,3.0,,08A,2001.0
1364603,43926,G068794,SIMPLE,3.0,,08A,2001.0
1364604,43927,G072003,$500 AND UNDER,2.0,,6,2001.0
1364605,43928,G072009,SIMPLE,9.0,,08A,2001.0
1364606,43929,G071991,$500 AND UNDER,19.0,,6,2001.0
1364607,43930,G072013,$500 AND UNDER,9.0,,6,2001.0
1364608,43931,G072021,TO PROPERTY,20.0,,14,2001.0
1364609,43932,G070785,OVER $500,3.0,,6,2001.0
1364610,43933,G072018,TO VEHICLE,16.0,,14,2001.0
1364611,43934,G071872,$500 AND UNDER,18.0,,6,2001.0
1364612,43935,G060450,ARMED: HANDGUN,7.0,,3,2001.0
1364613,43936,G070465,SIMPLE,3.0,,08B,2001.0
1364615,43937,G058550,TO VEHICLE,3.0,,26,2001.0
1364617,43938,G070343,SIMPLE,3.0,,08B,2001.0
1364618,43939,G072012,CHILD ABUSE,10.0,,20,2001.0
1364621,43940,G072041,OVER $500,18.0,,6,2001.0
1364622,43941,G070093,SIMPLE,3.0,,08B,2001.0
1364623,43942,G070066,OVER $500,7.0,,6,2001.0
1364624,43943,G072054,OVER $500,9.0,,6,2001.0
1364625,43944,G070976,TO PROPERTY,3.0,,14,2001.0
1364626,43945,G072056,$500 AND UNDER,7.0,,6,2001.0
1364627,43946,G070316,SIMPLE,7.0,,08B,2001.0
1364628,43947,G069727,$500 AND UNDER,3.0,,6,2001.0
1364629,43948,G071106,AGGRAVATED: HANDGUN,7.0,,04B,2001.0
1364630,43949,G071667,TO VEHICLE,8.0,,14,2001.0
1364631,43950,G072058,AUTOMOBILE,15.0,,7,2001.0
1364632,43951,G071222,ATTEMPT FORCIBLE ENTRY,7.0,,5,2001.0
1364633,43952,G070125,TO PROPERTY,3.0,,14,2001.0
1364634,43953,G071221,ENDANGERING LIFE/HEALTH CHILD,15.0,,26,2001.0
1364635,43954,G072067,FRAUD OR CONFIDENCE GAME,4.0,,11,2001.0
1364636,43955,G071258,SIMPLE,7.0,,08B,2001.0
1364637,43956,G069522,OVER $500,3.0,,6,2001.0
1364639,43957,G071310,SIMPLE,7.0,,08B,2001.0
1364641,43958,G071760,TO PROPERTY,9.0,,14,2001.0
1364642,43959,G072071,AUTOMOBILE,15.0,,7,2001.0
1364643,43960,G063943,SIMPLE,15.0,,08A,2001.0
1364644,43961,G071411,SIMPLE,7.0,,08B,2001.0
1364645,43962,G072094,$500 AND UNDER,17.0,,6,2001.0
1364646,43963,G069860,SIMPLE,3.0,,08B,2001.0
1364650,43964,G072106,HARASSMENT BY TELEPHONE,5.0,,26,2001.0
1364651,43965,G072107,TO PROPERTY,8.0,,14,2001.0
1364652,43966,G072082,$500 AND UNDER,14.0,,6,2001.0
1364653,43967,G070247,TO PROPERTY,3.0,,14,2001.0
1364654,43968,G060000,ATTEMPT ARSON,25.0,,9,2001.0
1364655,43969,G072110,OVER $500,14.0,,6,2001.0
1364656,43970,G067862,SIMPLE,3.0,,08B,2001.0
1364660,43971,G071256,AGGRAVATED: OTHER FIREARM,25.0,,04A,2001.0
1364661,43972,G072101,OVER $500,24.0,,6,2001.0
1364662,43973,G069211,ARMED: HANDGUN,15.0,,3,2001.0
1364663,43974,G069097,SIMPLE,3.0,,08A,2001.0
1364664,43975,G071776,$500 AND UNDER,18.0,,6,2001.0
1364665,43976,G072121,$500 AND UNDER,19.0,,6,2001.0
1364666,43977,G072131,OVER $500,12.0,,6,2001.0
1364668,43978,G069828,$500 AND UNDER,3.0,,6,2001.0
1364669,43979,G071443,TO LAND,7.0,,26,2001.0
1364670,43980,G069920,TO VEHICLE,3.0,,14,2001.0
1364671,43981,G071250,SIMPLE,25.0,,08A,2001.0
1364672,43982,G071625,SIMPLE,7.0,,08B,2001.0
1364674,43983,G072159,AGGRAVATED:KNIFE/CUTTING INSTR,19.0,,04A,2001.0
1364675,43984,G071200,SIMPLE,25.0,,08B,2001.0
1364676,43985,G069864,SIMPLE,3.0,,08B,2001.0
1364677,43986,G071812,AUTOMOBILE,6.0,,7,2001.0
1364678,43987,G071565,NON-AGGRAVATED,7.0,,2,2001.0
1364679,43988,G065158,SIMPLE,25.0,,08A,2001.0
1364680,43989,G069479,OTHER VEHICLE OFFENSE,3.0,,26,2001.0
1364681,43990,G071817,SIMPLE,7.0,,08B,2001.0
1364682,43991,G072170,$500 AND UNDER,1.0,,6,2001.0
1364684,43992,G072183,$500 AND UNDER,8.0,,6,2001.0
1364685,43993,G069956,AUTOMOBILE,3.0,,7,2001.0
1364688,43994,G069930,THEFT/RECOVERY: AUTOMOBILE,3.0,,7,2001.0
1364691,43995,G072226,AUTOMOBILE,6.0,,7,2001.0
1364693,43996,G072208,TO VEHICLE,2.0,,14,2001.0
1364694,43997,G072205,SIMPLE,16.0,,08A,2001.0
1364696,43998,G072254,AUTOMOBILE,8.0,,7,2001.0
1364697,43999,G072235,TO PROPERTY,8.0,,14,2001.0
1364698,44000,G072272,OVER $500,18.0,,6,2001.0
1364700,44001,G072284,AGGRAVATED: OTHER DANG WEAPON,18.0,,04A,2001.0
1364701,44002,G072251,AUTOMOBILE,16.0,,7,2001.0
1364702,44003,G072292,TELEPHONE THREAT,6.0,,26,2001.0
1364704,44004,G072297,OVER $500,11.0,,6,2001.0
1364705,44005,G072241,AUTOMOBILE,20.0,,7,2001.0
1364706,44006,G072307,OVER $500,7.0,,6,2001.0
1364707,44007,G072301,$500 AND UNDER,1.0,,6,2001.0
1364708,44008,G072306,HARASSMENT BY TELEPHONE,2.0,,26,2001.0
1364709,44009,G072273,$500 AND UNDER,12.0,,6,2001.0
1364711,44010,G072325,$500 AND UNDER,14.0,,6,2001.0
1364712,44011,G072318,FINANCIAL ID THEFT: OVER $300,22.0,,6,2001.0
1364713,44012,G072328,TO VEHICLE,19.0,,14,2001.0
1364714,44013,G070476,SIMPLE,7.0,,08A,2001.0
1364715,44014,G072330,TO VEHICLE,25.0,,14,2001.0
1364716,44015,G071585,TO LAND,7.0,,26,2001.0
1364717,44016,G066590,OVER $500,14.0,,6,2001.0
1364718,44017,G071819,OTHER CRIME AGAINST PERSON,7.0,,26,2001.0
1364719,44018,G072349,$500 AND UNDER,8.0,,6,2001.0
1364720,44019,G072355,HARASSMENT BY TELEPHONE,24.0,,26,2001.0
1364721,44020,G071886,$500 AND UNDER,7.0,,6,2001.0
1364722,44021,G072296,OVER $500,2.0,,6,2001.0
1364723,44022,G072031,$500 AND UNDER,7.0,,6,2001.0
1364724,44023,G072369,SIMPLE,7.0,,08B,2001.0
1364725,44024,G072065,TELEPHONE THREAT,7.0,,26,2001.0
1364726,44025,G072370,AUTOMOBILE,19.0,,7,2001.0
1364727,44026,G072375,$500 AND UNDER,18.0,,6,2001.0
1364728,44027,G072093,SIMPLE,7.0,,08B,2001.0
1364732,44028,G072391,SIMPLE,15.0,,08B,2001.0
1364733,44029,G072392,OVER $500,12.0,,6,2001.0
1364734,44030,G072126,AGGRAVATED:KNIFE/CUTTING INSTR,7.0,,04A,2001.0
1364735,44031,G072163,OBSCENE TELEPHONE CALLS,7.0,,17,2001.0
1364737,44032,G072439,OVER $500,17.0,,6,2001.0
1364738,44033,G065233,HARASSMENT BY TELEPHONE,25.0,,26,2001.0
1364739,44034,G072440,OVER $500,1.0,,6,2001.0
1364740,44035,G064668,TO PROPERTY,25.0,,14,2001.0
1364741,44036,G072442,$500 AND UNDER,19.0,,6,2001.0
1364743,44037,G064584,SIMPLE,25.0,,08A,2001.0
1364744,44038,G063724,TO PROPERTY,25.0,,14,2001.0
1364745,44039,G072461,OTHER CRIME INVOLVING PROPERTY,20.0,,26,2001.0
1364746,44040,G069819,BY FIRE,25.0,,9,2001.0
1364747,44041,G072479,FORCIBLE ENTRY,8.0,,5,2001.0
1364748,44042,G072360,TO PROPERTY,4.0,,14,2001.0
1364751,44043,G072490,$500 AND UNDER,18.0,,6,2001.0
1364755,44044,G072469,$500 AND UNDER,24.0,,6,2001.0
1364758,44045,G072472,$500 AND UNDER,12.0,,6,2001.0
1364759,44046,G072481,HARASSMENT BY TELEPHONE,6.0,,26,2001.0
1364762,44047,G072489,TO VEHICLE,1.0,,14,2001.0
1364763,44048,G072547,OVER $500,5.0,,6,2001.0
1364764,44049,G072532,OTHER VEHICLE OFFENSE,4.0,,26,2001.0
1364765,44050,G072295,ATT: AUTOMOBILE,5.0,,7,2001.0
1364766,44051,G072462,$500 AND UNDER,18.0,,6,2001.0
1364768,44052,G072597,OVER $500,4.0,,6,2001.0
1364769,44053,G068097,SIMPLE,25.0,,08B,2001.0
1364770,44054,G072582,SIMPLE,19.0,,08B,2001.0
1364771,44055,G072575,$500 AND UNDER,25.0,,6,2001.0
1364772,44056,G072617,$500 AND UNDER,1.0,,6,2001.0
1364773,44057,G072313,INTIMIDATION,9.0,,26,2001.0
1364775,44058,G072624,FORCIBLE ENTRY,10.0,,5,2001.0
1364776,44059,G072649,SIMPLE,2.0,,08A,2001.0
1364778,44060,G072656,OVER $500,3.0,,6,2001.0
1364780,44061,G072528,$500 AND UNDER,4.0,,6,2001.0
1364782,44062,G072573,AUTOMOBILE,19.0,,7,2001.0
1364783,44063,G072684,HARASSMENT BY TELEPHONE,18.0,,26,2001.0
1364784,44064,G072698,TO VEHICLE,6.0,,14,2001.0
1364785,44065,G072068,AGGRAVATED:KNIFE/CUTTING INSTR,3.0,,04B,2001.0
1364786,44066,G072605,HARASSMENT BY TELEPHONE,14.0,,26,2001.0
1364790,44067,G072707,$500 AND UNDER,4.0,,6,2001.0
1364791,44068,G072557,TO VEHICLE,15.0,,14,2001.0
1364792,44069,G072687,AGGRAVATED:KNIFE/CUTTING INSTR,7.0,,04A,2001.0
1364793,44070,G072743,OVER $500,1.0,,6,2001.0
1364794,44071,G072734,FORCIBLE ENTRY,14.0,,5,2001.0
1364797,44072,G072779,CHILD ABDUCTION,24.0,,20,2001.0
1364798,44073,G072764,TO PROPERTY,6.0,,14,2001.0
1364800,44074,G072630,TELEPHONE THREAT,3.0,,26,2001.0
1364802,44075,G072776,OVER $500,14.0,,6,2001.0
1364803,44076,G072774,TO VEHICLE,20.0,,14,2001.0
1364805,44077,G072584,TELEPHONE THREAT,4.0,,26,2001.0
1364806,44078,G072822,AUTOMOBILE,2.0,,7,2001.0
1364807,44079,G072713,$500 AND UNDER,6.0,,6,2001.0
1364809,44080,G072840,$500 AND UNDER,10.0,,6,2001.0
1364810,44081,G072824,OVER $500,6.0,,6,2001.0
1364811,44082,G072835,OVER $500,1.0,,6,2001.0
1364812,44083,G072857,$500 AND UNDER,25.0,,6,2001.0
1364814,44084,G072872,AUTOMOBILE,10.0,,7,2001.0
1364816,44085,G072891,HARASSMENT BY TELEPHONE,10.0,,26,2001.0
1364818,44086,G072915,SIMPLE,12.0,,08B,2001.0
1364819,44087,G072896,THEFT/RECOVERY: AUTOMOBILE,4.0,,7,2001.0
1364820,44088,G072919,$500 AND UNDER,8.0,,6,2001.0
1364821,44089,G072940,TELEPHONE THREAT,19.0,,26,2001.0
1364824,44090,G072971,SIMPLE,4.0,,08A,2001.0
1364825,44091,G072979,AUTOMOBILE,6.0,,7,2001.0
1364826,44092,G072988,TELEPHONE THREAT,16.0,,26,2001.0
1364827,44093,G072999,AUTOMOBILE,10.0,,7,2001.0
1364828,44094,G073005,TELEPHONE THREAT,10.0,,26,2001.0
1364829,44095,G073023,TO VEHICLE,4.0,,14,2001.0
1364830,44096,G073038,TELEPHONE THREAT,2.0,,26,2001.0
1364831,44097,G073043,AUTOMOBILE,4.0,,7,2001.0
1364832,44098,G073064,TELEPHONE THREAT,1.0,,26,2001.0
1364833,44099,G073076,HARASSMENT BY TELEPHONE,3.0,,26,2001.0
1364834,44100,G072787,$500 AND UNDER,12.0,,6,2001.0
1364835,44101,G071690,STRONGARM - NO WEAPON,12.0,,3,2001.0
1364836,44102,G072535,OVER $500,12.0,,6,2001.0
1364837,44103,G071977,OVER $500,12.0,,6,2001.0
1364838,44104,G072201,AGGRAVATED: OTHER DANG WEAPON,12.0,,04B,2001.0
1364839,44105,G072603,AGGRAVATED:KNIFE/CUTTING INSTR,12.0,,04A,2001.0
1364840,44106,G071450,FORCIBLE ENTRY,12.0,,5,2001.0
1364841,44107,G068540,ARMED: HANDGUN,17.0,,3,2001.0
1364842,44108,G073092,ATT: AUTOMOBILE,10.0,,7,2001.0
1364843,44109,G072571,AGGRAVATED:KNIFE/CUTTING INSTR,12.0,,04A,2001.0
1364845,44110,G072362,FORCIBLE ENTRY,12.0,,5,2001.0
1364846,44111,G071616,FORCIBLE ENTRY,12.0,,5,2001.0
1364847,44112,G071291,AGGRAVATED: HANDGUN,14.0,,04B,2001.0
1364848,44113,G071793,FORCIBLE ENTRY,12.0,,5,2001.0
